videoId,chunkIndex,content,startMs,endMs
c5b0f316-a73e-410c-90e4-462ad7174a20,13,"That's exactly the same number at the end of the day as starting with 1020, 30, 40, 50. But if we instead pass a number like 1000 here. Our sum will start at 1000, then add 10, then 20, then 30, and we end up with. 1150. So you probably wouldn't do this right here specifically where you want the sum and you want to start at 1000, but there are other use cases which we'll see in the next video where you can specify an initial value, and it won't even be a number.",453630,488750
fce685d4-7eed-42e2-93c7-a0e78d8efb37,20,"All right, so what we've seen so far may not seem that useful or revolutionary, but we've seen the two basic pieces of working with and creating promises to make a promise we call new promise. Every single time we pass in a function and that function has two parameters resolve and reject. Within this function we can then call resolve as a function to resolve the promise. We call reject as a function with parentheses to reject the promise.",574880,601010
c5b0f316-a73e-410c-90e4-462ad7174a20,2,"Then I'll add my arrow function syntax, and what we need to do is check if the current value is greater than the current max. So, the first time this runs, we'll have max start at 87. Just like when we summed an array together, the first total started as the first element. So max will be 87, and then current vowel, we'll go with, let's do curve vowel here, curve vowel. We'll start at 64, and then we do a comparison. Is current vowel greater than max? If curval. Is greater than max.",65949,105309
0c790b52-9520-4feb-af33-1671b4a5061e,5,So you'll see it a lot in the course.,119680,120860
e4c82d42-c96a-41c9-aa61-2481e3538af0,17,"It's just that you can't write them with a denominator that's a power of 10. The example that Kate used, 1/3, is a good one. So is 3/7. But back to terminating decimals, you know you've got one when it eventually ends in 0. Hello, my name is George Vandeker, and I work at the Ontario Science Center. I've been studying up on the history of the decimal point.",662650,691469
e4c82d42-c96a-41c9-aa61-2481e3538af0,16,"Some fractions are easy to write as decimals because they're either fractions with a denominator that's a power of 10, or they can be made into fractions with a denominator that's a power of 10. Once you have fractions with denominators of 10 or 100 or 1000, you can change them into decimals, which are much easier to add or subtract or whatever you need to do with them. Now those non-terminating decimals are another matter. There's nothing wrong with them.",635239,662609
a89e3671-971b-44e4-a3be-c0aa64630c40,30,"Instead of increasing our balance by 3% each year, we might change the balance by a random percentage. A simple way to do this might be to imagine that we can select a maximum level and a minimum level, and every rate in between is equally likely. We could modify our code to pick a random rate of return each year for that investment. We import the random module and then we use the uniform command to pick a random rate in between some maximum and some minimum.",877480,907500
94661b1f-026a-477e-a56b-5234dd5595bb,5,"And Pip-dashV is going to show you. Your PI version, where it's being used, so for whatever reason, my PI version is using 3.8, Python 3.8. And it tells me Python 3.8 in here. Now, to install a package is as easy as saying something like, Pip install. Colorrama And this is gonna go off and download a bunch of stuff. It says it's already satisfied for me, I guess I already have it somehow, and I can uninstall by doing Pip, uninstall Colorrama. Yeah, let's get rid of that.",175910,210210
ef4b25b9-6d3b-4039-963a-e1f562b3cece,55,"If our account has gone negative, it means we've run out of money. Oh no. Well, what we'll do in this case is we'll increase our count of running out of money and then set our time to the maximum so that we won't keep going through this simulation. At the end of the simulation, we'll check to see if we had a positive balance, and if so, store it in a list. Finally, after all the simulations have been completed, we'll print out our information.",1600490,1626390
c5b0f316-a73e-410c-90e4-462ad7174a20,4,"So we returned 87, max is 87 once again. But next time, curval moves on to 96. So now curval is 96, we do the comparison, curval is now greater than max, 96 is greater than 87, so we return curval, which is 96. And that return value is then used to set the new max. Max, the 3rd time through is going to be 96. And then we're comparing it to Kerval, which is 92, and I won't waste your time going through this entire thing, but this time through, we return 96.",144119,181960
c1947c90-3404-4dec-b750-6f71312c4cec,13,"I know, it's not, it's not the most exciting topic, but I have to get this out of the way because a lot of what we're going to talk about in this course are newer features, things that are exciting and worth knowing about, but I'll say things like, this feature is not supported in Internet Explorer, and I want you to understand why that is. Why do some browsers have certain features and others don't? OK, enough of that. Let's get started with setting up our environment and then dive into code.",352100,377700
e12a7b28-734e-40ca-a864-a9fb59779b65,10,"So it's all about different possibilities in the past. Now in my life when I finished secondary school, I started to work and I didn't go to university. Not a great choice, but it was my choice. That is what I did. So if I look and think and imagine different possibilities. If I had not started to work when I finished secondary school, I would have gone to university.",440770,473890
8c05dc02-d2de-4e8d-bfff-9833470fa2bd,3,"So applications for reduce include things like summing every element in an array. That's probably the simplest one we'll start with, but it's not always about summing or multiplying or accumulating data in one number. It could be finding the maximum value in an entire array. We're reducing this array of 100 numbers down to one maximum. It could also be tallying votes or tallying data in an array or in an object. So I'm gonna split reduce into a couple of different videos.",81209,110660
e4c82d42-c96a-41c9-aa61-2481e3538af0,20,"And so he wrote a letter to people who measured tapestry, to surveyors, to people who gauge the amount of wine in casks, and even to the people who measured the amount of salt that there was in a, in a pile of salt. So we're going to create a, a simulated pile of salt here. And show you a little bit about what it was like in those days to try to measure the amount. Now what's neat about salt, and all kinds of other materials like this is that as it flows out, it forms a beautiful.",740289,766979
02ad6b79-b765-4293-bb0a-e8771da641a8,1,"It was really weird running alone. I couldn't tell if I was doing well or not. Now I know I wasn't. I'm surprised. Let me see that. I don't understand. What's to understand. My score is lousy and I didn't make the team, kiddo. Either I'm bananas or you're bananas. Oh, don't remind me. I've got something to show you. Don't rub it, Aunt Kate. Now what do you see about these numbers? I see that they're all in the 13 2nd range and that they're all mixed numbers. What's the score nearest to yours?",70870,114300
ef4b25b9-6d3b-4039-963a-e1f562b3cece,53,"Then we begin our Monte Carlo simulation with a loop over some large number of scenarios. Each iteration of this outer loop will be one simulation what happens to the money in one example. So we start out by setting the amount in the stock and bond accounts and the annual expenses. We then looped through all the years simulating the results from each year. In this inner loop representing one year, we first adjust our stock and bond balances based on returns and then rebalance.",1537200,1569720
fce685d4-7eed-42e2-93c7-a0e78d8efb37,8,"It might be a failure or it might be successful and you might get some data back from an API, but it takes time. So the object that is returned in the meantime is a promise. And what we do is we attach callbacks to that object. So we don't pass in two callbacks or a single callback to a function and nest a whole bunch of things. Promises are objects that we can attach callbacks to instead.",202940,225410
c5b0f316-a73e-410c-90e4-462ad7174a20,5,"We just returned Max as is because this is not true. And eventually we go all the way through the array, and we find the max. We return that max, which eventually is 99, then we compare it to 73, we keep returning 99, 99, 99, and then reduce returns that final return value, which is 99. So, let's run it and just make sure I'm not crazy. Let's take a look at max grade. It is indeed 99. We could also rewrite this in a pretty different way. Um, there's a couple different approaches using reduce.",182699,218970
c1947c90-3404-4dec-b750-6f71312c4cec,10,"So what's, what's kind of annoying about all of this, to be honest, is that since there's no official download or an easy way just to get JavaScript as a language and, and update it automatically, because it's all implemented by separate browsers, this means that different browsers will support different features at any given point in time. And there are websites that exist specifically to help you understand this. One is called can IU.com.",281660,307230
c5b0f316-a73e-410c-90e4-462ad7174a20,9,"This parameter, which we're calling max is simply pointing to one value and then potentially pointing to a different value instead. As soon as we find a new max, it updates to be that max, so it's not accumulating so much as just keeping track of the max. And before we move on to our third video on reduce, which I'll show you some even some more interesting or different use cases for reduce, that's coming up next. Before we do that, there's one extra argument I haven't mentioned.",323970,351869
c5b0f316-a73e-410c-90e4-462ad7174a20,11,"So we'll do, how about 1020, 30, 40, and 50. reduce. Add in our arrow function, we'll go with sum. And then let's go with Kerr Val. Right now, if we return. Some plus curval. And let's store this in a variable constant sum. Let's look at some. It's 150. Is that correct? Let's see. I think that makes sense, right? 50, 100, and then 40 plus 10, yeah, 150.",387519,426000
c5b0f316-a73e-410c-90e4-462ad7174a20,0,"All right, so we saw how we can use reduce to sum all elements in an array or multiply them all together, and that's one use for reduce, but there are many other things we can do with it. We don't have to be accumulating a value through math. We don't have to be multiplying or adding or subtracting or dividing. We can also do things like finding the maximum value in an array, where the accumulator is really just tracking the max. It's not being added to or multiplied or anything like that.",170,29110
fce685d4-7eed-42e2-93c7-a0e78d8efb37,19,"We could also do, we'll get you a dog.catch. This code will run if the promise is rejected. We'll consult out log. How about a sad face, no dog. So if the promise is randomly rejected, this will print out. If it is randomly resolved, this prints out. No, dog, it was rejected, as you can see status is rejected once again rejected, rejected. There we go, resolved.",543190,574500
ac116d4c-6436-4ffc-a979-3f09fa649bd5,17,"Kind of slow, aren't you? 92 m and 96 on the other side. 96 m times 92 m equals 8,832. $88.32. All right, $88.32 sir. Now wait a minute, are you two with him? No, sir, we charge the same price, 1 penny a square meter. Well, I'll tell you what, you do a good job and I'll pay you 90 bucks. All right. MathWorks is a component of the mathematics for the 80s Project and is supported in part by Exxon Education Foundation.",822500,885169
65e733e0-5f7f-432a-a94c-7c8d5bcda3c8,3,"The first part about I go is about routine. It's about facts. When you describe your life and your lifestyle, I go there, work, the gym, a bar, a restaurant you like, and this is part of your routine, and you go there normally. I go there. I go to work at 7:30 a.m. right? Monday, Tuesday, Wednesday, Thursday, Friday you go to work at this time it's your routine or your children go to school Monday to Friday, right? So the same idea of routine.",127360,165270
801bdbd6-884f-4a63-9a7b-cf2ab9740fea,6,"Instead, what we want to do is make one request and maybe wait for like 60 seconds. And so we could do time.sleep. 60 seconds And so once a minute, this is going to make a request, but just as an example, let's lower that down to like 3 seconds and let's run this again and see what happens. 200 200 Mhm, mhm, mhm. So we're gonna see that this is constantly pulling my sites to make sure that it's up all the time.",192649,227949
e4c82d42-c96a-41c9-aa61-2481e3538af0,21,"Shape called a right circular cone and its volume can be easily determined by using a. A Little bit of a formula Well, back in Stefan's day, what had to happen was that the, the mathematician or the stereometer as they call them, said, well, it looks like we have about, uh, let's see, half a span and plus 1 digit and it looks like about, uh, 2 beans' worth of heights. Oh, he also measured the radius like that, and then he had the task of multiplying beans times digits times spans.",768630,806200
a4d233ff-cd7c-429f-b7ad-c81dcba0e068,12,"When we come back to the next video, we're going to start to play around with Node and write some JavaScript that's going to run outside of our browser.",282010,288520
e4c82d42-c96a-41c9-aa61-2481e3538af0,22,"All those things had to be changed into fractions. It was incredibly difficult. Now what Simon has said in his letter was, all you have to do is just convert those values to decimals. To tents. And then it becomes a very easy calculation. Hi, Laura. Hi, Maggie. Hi Like it. Yes, it's lovely. I'm calling it terminating decimal. Terminating decimal. How come? Because all of these fractions have denominators that can be changed into powers of 10. Of course I don't get it.",807830,846789
ef4b25b9-6d3b-4039-963a-e1f562b3cece,9,"And we see a plot of this data with the cubes and squares drawn in the different colors just like we specified. We can even have different y axes for different plots. This gets a lot more complicated to show, but here we have 3 different vertical axes showing 3 different data sets being plotted. When we see this plot, we can see that we can color code based on the data set. We can show multiple graphs, etc. Let's say that we wanted to graph the amount of a mortgage over time.",286690,319630
c5b0f316-a73e-410c-90e4-462ad7174a20,8,"So mid grade is now 64, max is 99. So, same logic, just wrote it in a different way. Here, we're doing the math ourselves, or the comparison. Here, we rely on math.max. But what really matters is the way reduce works. So we're not summing things together, we're not multiplying them into an accumulator variable. The term accumulator or total kind of makes me think of something that is growing or getting bigger, but that's not what happens here.",293679,323549
fce685d4-7eed-42e2-93c7-a0e78d8efb37,0,"Alrighty. So in the last video, we saw how using a bunch of callbacks and nesting things can get really out of hand quickly. Uh, this code is just long and difficult to understand when we're passing in two callbacks to each function call here, and they're all nested. There's a term for this, a sort of a, a playfully loving term in JavaScript called callback hell, and you can see another example of this here on the left.",320,25540
e12a7b28-734e-40ca-a864-a9fb59779b65,2,"So remember the focus here is to be able to understand natives to not get lost trying to understand. Now, if we start with some basics, the first one, the first video here is about would have and would exactly. So, the first idea here, simple idea, I would buy it if, It wasn't expensive. So I would buy it if it wasn't expensive. When we talk about this kind of sentence, we say what happens? If something else happens, so I would buy it if it wasn't so expensive.",81400,124980
02ad6b79-b765-4293-bb0a-e8771da641a8,2,"13 and 4,500s. And the next highest 13 and 4900s. OK, now what do you see about these numbers? Well, all 3 scores. Are over 13 seconds and all the whole numbers are 13. What about the numbers just to the right of the decimal point, which is the smallest? Those are the 10ths. They're all 4 10th, right? Just the same. What about the column next to the 10th? That's the hundreds column. And, and my score's the lowest number in the hundreds column.",116169,151529
fce685d4-7eed-42e2-93c7-a0e78d8efb37,11,"And uh we're not doing anything in it. Let's see what happens if I take a look at, we'll get you a dog. I'll refresh my page. We'll get you a dog. It is a promise object and see that it has this one property called promise status which is set to pending. So the promise is it is a promise, but it has not been resolved or rejected. It has not been fulfilled or it has not been broken if we are talking about this idea in the real world of a promise.",285320,312980
a89e3671-971b-44e4-a3be-c0aa64630c40,26,"So in the rest of this lecture we're going to look at how we'd make a larger program that incorporates uncertainty and allows us to understand the range of possibilities that can occur. We're going to be looking at a simulation of finances. Now you might have seen something like this before, where you take some set of investments and you see how likely they are to meet your retirement goals.",779910,801670
ac116d4c-6436-4ffc-a979-3f09fa649bd5,5,"Freeman's lawn, it's flat and it's a rectangle just like his lawn, but he doesn't live on a hill. Would you please just pretend. OK, now this is the lawn, and these are square meters. 2. 3 4. 5. You could count how many square meters it takes to cover a lawn. You're right. Hey, did you two hear what happened to Herb Tompkins last night? Huh. What? He went bowling down at the Tropicana Lanes. So he dropped a bowling ball on his foot and broke three bones. Oh gee.",227880,277640
0ba7fe5a-525f-4d35-8874-d6b32a365290,5,"So we'll use them a lot for the rest of these methods that we'll cover. So we'll cover a couple of these arrow functions and then the rest of these methods. So in the next video, we'll start off with 4 each.",126129,136970
ef4b25b9-6d3b-4039-963a-e1f562b3cece,1,"If Pip is installed, you should be able to go to your Python directory in the command line and type Python minus M Pip install matplotlib. That's it. If you aren't using Pip, you can find out the details of how to install MappplotLib at the mappplotlib.org website. OK, with MappplotLib installed, let's start by making a really basic display. You can think of this like the Hello world version of MappplotLib. We'll first import the Piplot command from Mappplotlib.",49130,82700
a89e3671-971b-44e4-a3be-c0aa64630c40,37,"We could take a historical list of yearly increases or decreases in the S&P 500, and just select one of those. We would need to load in a list of yearly returns and then randomly select one of the elements of the list and use that percentage increase or decrease. In this case, I've made a list of 70 years' worth of data and I've hard coded it, but we could read the data from a file. Then We use the choice function from the random module to pick one of those 70 returns.",1088070,1120110
8c05dc02-d2de-4e8d-bfff-9833470fa2bd,5,"And then we have current value or vow or element. This represents each individual element in the array as reduce works its way across. So it doesn't matter what you name them, but the first thing, the first parameter here will store the total or the accumulated value that we're reducing down to, and then current value or just the second parameter here stores each individual element. So this example sums all numbers in this array.",143750,170919
02ad6b79-b765-4293-bb0a-e8771da641a8,17,"Another one Weighs 67. 100 of a carrot. Uh, this one is approximately 2/3 of the price of the larger one. One of the wonderful things of being a gemologist is the opportunity we have to work with one of the great beauties of the of nature dealing with gems is a fascinating subject we teach uh gemologists. And when some of the young people who are watching this program grow up, they may want to be gemologists and learn how to identify and put values on the gems with which they work.",649299,698960
a89e3671-971b-44e4-a3be-c0aa64630c40,6,"And if we run this, we get the same results we saw in the previous case. Now there are a lot of ways to improve and change graphs. Say I wanted the plot to be a red line and each of the points to be marked with a blue cross. And imagine that I wanted a label for the graph, like squares. So in code we would set some of the parameter values that we were letting go to the default previously.",205640,231680
fce685d4-7eed-42e2-93c7-a0e78d8efb37,15,"And if we instead reject it, the status of that promise is rejected. OK, so now, why don't we make something slightly more interesting? We have, we'll get you a dog. Why don't we write a promise that is randomly resolved or rejected? So that's pretty much the logic my dad used to decide if I was actually gonna get a dog. I'm pretty sure he just picked a random number and decided, nope, there was no real rationale here. So why don't we uh pick a random number?",404140,432600
ef4b25b9-6d3b-4039-963a-e1f562b3cece,48,"We can see that like we'd expect, the mixed account will be in between the stock and the bond accounts in terms of average and in terms of standard deviation. Now what I've described is a relatively simple analysis, and there are some shortcomings. For instance, I'm just using some approximate overall stock and bond performances. Particular types of stocks and bonds will perform differently.",1396870,1421040
ef4b25b9-6d3b-4039-963a-e1f562b3cece,33,"We still start with our function that computes the change in balance. We'll then have a loop for however many simulations we need. In each of them we'll start at times zero and with a balance of $1000 and we'll simulate for a few years just like before. We'll store the final balance into the final balance's array. After this leap, we can print out all the final balances found.",971780,996790
ac116d4c-6436-4ffc-a979-3f09fa649bd5,11,"Let me repeat that you can measure the area of a rectangle by multiplying the number of squares in one direction times the number of squares in the other. 5 x 3 equals Yes, 15 square units, the same number you get if you count. In fact, you don't even need to start with squares. You can just multiply the measure of length one way. Times the measure of width the other. And that is the formula for measuring the area of a rectangle. Area equals the measure of length. Times the measure of width.",543799,585150
ac116d4c-6436-4ffc-a979-3f09fa649bd5,7,"Good afternoon, Mr. Tompkins. Hello Bobby. Shirley, gee, we're awfully sorry to hear about your foot, sir. Yeah, I was a real klutz. We're hoping you're feeling better. I couldn't get people to stop laughing at me. Even the doc in the emergency room couldn't wipe the grin off his face. Hey, how's your arm coming, Bobby? The cast comes off in a couple weeks. Gee, you're luckier than I am. Well, sir, we thought you might need somebody to mow your lawn. Well, yeah, yeah, I guess so.",336890,365410
ef4b25b9-6d3b-4039-963a-e1f562b3cece,62,"In science, where there are many studies on scales of time or space that are extremely large or small, simulations on large supercomputers have increasingly become as important as actual measurement and observation, which can sometimes be either impractical or flat out impossible. Predictions that we all rely on about hurricanes and other extreme weather events are based on large computer simulations.",1781730,1805660
e4c82d42-c96a-41c9-aa61-2481e3538af0,14,"3/4. 4 times what is a power of 10. It won't work. There's no whole number that you can multiply by 4 to make 10. So let's try 100. 4 times what is 100. Right, 4 times 25 is 100, so we'll multiply both the numerator and the denominator by 25. OK, let's check it on the calculator. Consider what the fraction 3/4 means 3. Divided by 4. So we'll divide 3 by 4 and get. 7,500s, neat. What's the next one? Hm, 2/8, 1/4. 4 times 25 equals 100, and 1 times 25 equals 25, 2500. OK. Let's do 1/3.",512150,594349
ac116d4c-6436-4ffc-a979-3f09fa649bd5,18,This program was produced by John Alman under the supervision of the Agency for Instructional Technology.,886500,893400
a89e3671-971b-44e4-a3be-c0aa64630c40,0,"Computers are famous for handling data, but data visualization and data simulation are two areas that often go under-recognized. So, let's learn how to do both of these. One of the best packages to create visualizations of data is MacPlotLib. It has a very wide range of capabilities and is probably the most well-known and popular Python package for creating plots, graphs, and charts from data. You're going to want to install MatPlotLib first. One option is to use Pip.",15870,48240
21050cf2-b0ab-402b-a195-e6eb14049634,3,"It's free, it's a great editor, great community around it, um, lots of amazing extensions and color themes and lots of fun things you can do. And if you don't have it downloaded already, I would recommend you do that. Now, if you are somebody who already has a different editor that you are super tied to, that you know, like the back of your hand. Which that expression never made sense to me, but if you happen to know it like the back of your hand, then use that editor.",66540,91790
fce685d4-7eed-42e2-93c7-a0e78d8efb37,17,"The next and also extremely important part is how we actually interact with a promise. How do I run code if this promise was rejected versus run code if this promise was resolved? This is where we meet our friend.th. So every promise has a then method. So we could call we'll get you a dog then and this then method will run if our promise is resolved. So I have my dot then and I'll pass in a callback. This code will run when this promise is resolved and we'll console.log. Yay, we got a dog.",468140,506610
ef4b25b9-6d3b-4039-963a-e1f562b3cece,64,"Simulation was also where in the 1960s a programming language called Simula pioneered the use of objects and classes, pointing the way to a new approach to programming that we'll dive into beginning next time, a way to bundle together functions and data that's come to be called object-oriented design. I look forward to seeing you there.",1834910,1855580
65e733e0-5f7f-432a-a94c-7c8d5bcda3c8,6,"So listen and repeat, I'm gonna, I'm gonna, we're gonna practice this a lot in this module because I'm gonna. Because here you can see at the start I'm going to do it. Good. Going to contraction to I'm gonna do it, but careful here. I'm gonna to do it um um um um no or I'm gonna to doing it, no. Only I'm going to do it or I'm gonna do it. So I'm gonna do it is for speaking, never for writing. So this is the idea, gonna is going and to and the verb.",260550,304610
fce685d4-7eed-42e2-93c7-a0e78d8efb37,6,"Think of a promise in the real world. Uh, when I was a kid, I really wanted a dog. I asked my dad, he said, you know, I promise we'll get you a dog if you get good grades. I got good grades and well, he didn't follow through on the promise until he had new kids and then he got them a dog. But other people's parents. would probably follow through on those promises and actually follow through and give them a dog, give the kids a dog. So a promise is different than saying, here is a dog right now.",147080,173940
ef4b25b9-6d3b-4039-963a-e1f562b3cece,22,"We'll use the variable time to keep track of time t and the variable balance to keep track of our state, and we'll initialize each of these to our starting conditions time 0 and $1000 balance. Each of these is going to be stored in a list, time list or balance list, so that we can keep track of growth over time. We then have our simulation loop. In the loop, we increase the balance by 3% and the time by 1. We store these in the time and balance lists.",666850,699250
ef4b25b9-6d3b-4039-963a-e1f562b3cece,43,"We keep balanced stocks for stocks and balanced bonds for bonds, and we keep separate lists of final balances for each as well. We update each one using the appropriate change and balance function. At the end, we'll compute the mean and standard deviation for each of them separately, and we can show a histogram of these two options together in one plot. The way we do that is to make a list of the two lists and send that as a parameter.",1252340,1278270
a89e3671-971b-44e4-a3be-c0aa64630c40,25,"Well, Monte Carlos simulations are based on the idea of simulating lots of random events, but doing it enough times that the overall outcome will be more understandable. A Monte Carlo approach is used in all sorts of simulations from fluid physics to finance, especially situations in which there's a lot of uncertainty to include.",759230,778820
e4c82d42-c96a-41c9-aa61-2481e3538af0,13,"What's wrong is that Did such a terrific job on the paints that I'm stuck with ordering even more stuff for the play. That's what's wrong. Well, you know how to change fractions into decimals now, so what's the problem? Well, I don't know how to do the hard ones, and I'm going bananas. Let's see. Lucky they're all fractions that'll become terminating decimals. What decimals? Terminating. They'll all work out, so their denominators are 10 or 100 or 1000 got the picture. OK, I'll read you write.",478540,508929
a89e3671-971b-44e4-a3be-c0aa64630c40,1,"If Pip is installed, you should be able to go to your Python directory in the command line and type Python minus M Pip install matplotlib. That's it. If you aren't using Pip, you can find out the details of how to install MappplotLib at the mappplotlib.org website. OK, with MappplotLib installed, let's start by making a really basic display. You can think of this like the Hello world version of MappplotLib. We'll first import the Piplot command from Mappplotlib.",49130,82700
801bdbd6-884f-4a63-9a7b-cf2ab9740fea,8,"Uh, this is more or less just an HTTP request, but in Python, it's so close to an API it's basically an API request. In the next lesson, we're going to take a look at making an API request to an endpoint that actually accepts JSON or not accepts, but returns JSON and how we can turn that into a Python dictionary and work with that data. But for now, go ahead and give lines 1 through 4 a try, just try it out, have some fun with it.",259170,285579
a89e3671-971b-44e4-a3be-c0aa64630c40,49,"My point here is not to make you an expert financial analyst, but it's to show how you can use Monte Carlo simulations like this to analyze even your own accounts. This is exactly the type of approach that financial analysts will use to analyze different scenarios. Now before we go, let's look at one last simulation example, still a financial one, to see how it would work. Let's say that you have some retirement account and you've just retired. Hooray.",1421930,1450940
a89e3671-971b-44e4-a3be-c0aa64630c40,54,"This is just like we did in the earlier example, the only difference being that we have the amount to put in stocks as a variable. After that, we calculate expenses. Each year expenses should increase with inflation, so we multiply expenses times one plus inflation. Then we subtract the expenses from our account, splitting the amount taken from the stocks and bonds according to the percentage. Now comes the important check. Do we still have money?",1570220,1599990
94661b1f-026a-477e-a56b-5234dd5595bb,1,"Package name and this makes it available on our computer for us, so we can now use other people's code on our computer. Now, if you don't have, for example, requests installed, You can simply do PI install requests. Now, let's check to see if you actually have PIP installed first. Let's do PI-V in our terminal. And I have PIP installed. If you don't have this, if this gives you some sort of error, like command not found kind of error, we're going to need to install PIP.",30719,58409
ef4b25b9-6d3b-4039-963a-e1f562b3cece,13,"The point is that it's relatively easy to show many different graphical representations of data, and once you create the representation, it's also easy to incorporate graphical output into any larger program. Now beyond visualizing the data that we have, there's also data that we would like to have but don't, and this brings us to simulations. A desire for simulations motivated development of the earliest computers.",401400,428100
a89e3671-971b-44e4-a3be-c0aa64630c40,33,"We still start with our function that computes the change in balance. We'll then have a loop for however many simulations we need. In each of them we'll start at times zero and with a balance of $1000 and we'll simulate for a few years just like before. We'll store the final balance into the final balance's array. After this leap, we can print out all the final balances found.",971780,996790
02ad6b79-b765-4293-bb0a-e8771da641a8,10,"So next time you go down to the decimal, make sure that you look at each column in turn, the 10s, then the 100s, and then the 1,000s. If you don't want to be in for a big surprise. Now don't hang around the cookie aisle. Just get the meat and come back here. Yes sir, sorry, but we've gotta hurry, otherwise we'll never get this meal on the road. OK, I'm going now. Remember, 0.5 kg of meat. I know. Remember, I'm the one who asked Kate how much we'd need. Oh yeah. Things are going great.",386709,432170
a4d233ff-cd7c-429f-b7ad-c81dcba0e068,10,"I'm going to copy that link and open it up inside of a new browser tab. Once over here, we'll scroll down, scroll down just a little bit, and we can find the Windows Installer, Mac OS, or if you are running a Linux distribution, you can download the binaries right here or use a Linux package manager to download and install node automatically. At any rate, go ahead and grab the appropriate installer, download it and run it.",233820,260250
94661b1f-026a-477e-a56b-5234dd5595bb,3,"On our terminal HTTPS colon slash bootstrap. PYPA Python packages.io/get-Pip.p. Than we do Dash 0, and we're gonna call it get. Pip. P. Now let's see if I have any typos in here. Do do do do do, downloading the file, and if I do LSLA. Or if you're on Windows, you can write DIR. And do we have get PIP? We have a function here called get PI. Great, that's what we want. So now once you have that file, all you have to do is type Python get pip.pi.",89410,135960
0c790b52-9520-4feb-af33-1671b4a5061e,1,"If you watch the video where I talked about ECMA and ECM scripts and different versions and new features and, and how there's not really an official JavaScript that we can just go download, that it's really an implementation of this ECMScript spec across different browsers, that's the same reason we don't have one official documentation. It's not like uh a language like Python, where you can go to python.com or python.org and see the docs for Python 2 or Python 3.",13380,41389
0ba7fe5a-525f-4d35-8874-d6b32a365290,1,"So in this section, we'll see some of those methods, some of the most useful built-in methods that expect you to pass a function in, and these all have to do with arrays. That's not to say there aren't other types of callback methods in JavaScript, but this section is focused on array methods that expect you to pass in a callback. So there's tons of them. We saw a bunch of built-in array methods early on, but we didn't cover these because we haven't talked about functions at that point.",19850,45840
a4d233ff-cd7c-429f-b7ad-c81dcba0e068,4,"In the browser we can load up many different files, and code in between those different files can reference variables or functions or objects defined in other files very easily, and that's pretty much an automatic process. We can have one file with a reference to code that has been written inside of another file, and there's not a lot of direct setup that we have to do to make that relationship work. However, in node, this is a very different system.",88350,114560
02ad6b79-b765-4293-bb0a-e8771da641a8,18,"I can hardly wait to get our stones. They're so beautiful. Mr. Ford said that the actual sizes available are in the catalog. Hurry up, Maggie. Find the section on quartz. Oh, no, no pictures, just sizes. Let me see. You think we should call Kate for help? Nope. I think we should lick this one ourselves. Sure, we can do it. Besides, we can always call Kate later if we can't. Let's get going. First we have to make a list of the sizes we need from the smallest to the largest.",702080,737359
ac116d4c-6436-4ffc-a979-3f09fa649bd5,14,"Meanwhile, Griselda starts covering the plot of land with books. It's impossible. I've got dozens more books to put down before I finish covering the land. Thanks to the magic wand, I know exactly what the area is. 6 square meters. Wanda, the land is yours. How did you do it? How did you cover all that land with just one magic wand? I didn't use the wand to cover the land. I used it to measure one of your magic books, and I found that the wand was exactly the same length as the sides above.",665479,700229
a89e3671-971b-44e4-a3be-c0aa64630c40,61,"In that case, we could run additional simulations to help decide which changes in spending and investment would be most helpful. Now I'd encourage you to explore these and other computer simulations for yourself. Overall, it's hard to overstate the importance of computer simulations.",1762630,1781010
ef4b25b9-6d3b-4039-963a-e1f562b3cece,49,"My point here is not to make you an expert financial analyst, but it's to show how you can use Monte Carlo simulations like this to analyze even your own accounts. This is exactly the type of approach that financial analysts will use to analyze different scenarios. Now before we go, let's look at one last simulation example, still a financial one, to see how it would work. Let's say that you have some retirement account and you've just retired. Hooray.",1421930,1450940
a89e3671-971b-44e4-a3be-c0aa64630c40,35,"Well, you can see that when we run this, we get a wide distribution of results from cases where we earned small amounts of interest to those where we earned a whole lot. Furthermore, it's a relatively simple task to make our model more realistic. Say that instead of a random percentage increase between 0 and 6, you instead wanted to pick a random percentage from a normal bell curve distribution, with an average of 3% and a standard deviation of 2%. How might you do this?",1024450,1054480
a89e3671-971b-44e4-a3be-c0aa64630c40,3,"If we run this, we see that Matt Plotlib has created a plot for us with axes in the range of 0 to 1 in both X and Y, and it includes some graphical tools at the bottom that let you interact with the chart by zooming in or moving around or saving it. OK, let's see how to display some data using the plot command. The plot command can take in a couple of lists. The first list gives all the x values. The second one gives all the y values.",108850,139690
8683399c-1504-4457-8f21-f951a71f33e5,3,"So if we were to represent this as XML, we actually use tags. Like name And then inside of that, we would put Todd. And then we could have another tag for email. And inside of that, we put Todd at gmail.com. And we could even nest things. So inside of a name, we could have first. And that would be Todd. Then we could have 2nd. So it's very similar to HTML in the way that we structure things, the characters we use, but it means something entirely different.",94630,129620
